idx,x,y,q1_deg,q2_deg
352,-0.11425729504249237,0.061526685532263856,104.77640930843087,93.84292791524395
353,-0.11414786369901962,0.06134810980979309,104.7483156380002,93.99226860274275
354,-0.11403656834932274,0.06117068982014688,104.71918566947022,94.1422602870902
355,-0.11392342119819104,0.06099444501942645,104.68901998708814,94.29288790716058
356,-0.11380843465348467,0.06081939473486029,104.65781919572186,94.44413635135055
357,-0.11369162132477403,0.06064555816268473,104.62558392112578,94.59599045843146
358,-0.113572994021957,0.06047295436603888,104.5923148102435,94.74843501838227
359,-0.11345256575385412,0.06030160227287411,104.55801253154736,94.90145477320306
360,-0.1133303497267821,0.06013152067387839,104.52267777541589,95.05503441770969
361,-0.11320635934310558,0.059962728220415706,104.48631125454847,95.20915860031003
362,-0.11308060819976734,0.059795243422480694,104.44891370441881,95.36381192376214
363,-0.11295311008679734,0.05962908464666883,104.41048588376646,95.51897894591492
364,-0.11282387898580046,0.05946427011416232,104.3710285751273,95.67464418043176
365,-0.11269292906842321,0.059300817898731935,104.33054258540298,95.83079209749769
366,-0.11256027469479972,0.05913874592475506,104.28902874647012,95.98740712451041
367,-0.1124259304119769,0.05897807196524999,104.24648791582887,96.1444736467559
368,-0.11228991095231933,0.05881881363992706,104.20292097729178,96.30197600806913
369,-0.11215223123189352,0.05866098841325629,104.15832884171296,96.4598985114805
370,-0.11201290634883236,0.05850461359255232,104.1127124477576,96.61822541984844
371,-0.11187195158167931,0.058349706326076424,104.0660727627127,96.77694095647898
372,-0.11172938238771299,0.058196283601156015,104.0184107833387,96.93602930573277
373,-0.11158521440125214,0.05804436224232181,103.96972753676266,97.09547461362033
374,-0.11143946343194111,0.057893958909462785,103.920024081413,97.25526098838597
375,-0.11129214546301615,0.05774509009599929,103.86930150799614,97.41537250108148
376,-0.11114327664955265,0.057597772127074315,103.81756094051524,97.57579318612976
377,-0.11099287331669364,0.057452021157763294,103.76480353733118,97.7365070418794
378,-0.11084095195785942,0.05730785317130245,103.71103049226625,97.89749803115102
379,-0.11068752923293902,0.05716528397733613,103.65624303575038,98.0587500817758
380,-0.11053262196646312,0.05702432921018308,103.60044243601031,98.22024708712728
381,-0.11037624714575915,0.056885004327121916,103.5436300003019,98.38197290664682
382,-0.11021842191908837,0.05674732460669611,103.48580707618527,98.54391136636413
383,-0.11005916359376544,0.05661130514703852,103.42697505284386,98.70604625941269
384,-0.10989848963426038,0.056476960864215726,103.36713536244642,98.86836134654192
385,-0.1097364176602835,0.05634430649059222,103.30628948155277,99.03084035662624
386,-0.10957296544485312,0.056213356573214975,103.24443893256321,99.193466987172
387,-0.10940815091234662,0.056084125472218097,103.18158528521155,99.35622490482326
388,-0.10924199213653475,0.055956627359248105,103.11773015810172,99.51909774586714
389,-0.10907450733859973,0.05583087621590986,103.0528752202886,99.68206911673964
390,-0.10890571488513705,0.05570688583223333,102.98702219290207,99.84512259453288
391,-0.10873563328614133,0.055584669805161316,102.92017285081508,100.00824172750455
392,-0.10856428119297656,0.05546424153705844,102.85232902435531,100.17141003559054
393,-0.10839167739633071,0.055345614234241405,102.78349260106069,100.3346110109216
394,-0.10821784082415514,0.05522880090553076,102.71366552747796,100.49782811834501
395,-0.108042790539589,0.055113814360824395,102.64284981100498,100.66104479595217
396,-0.10786654573886856,0.05500066720969268,102.57104752177631,100.82424445561307
397,-0.10768912574922235,0.05488937185999582,102.49826079459154,100.98741048351853
398,-0.10751055002675158,0.05477994051652307,102.42449183088675,101.15052624073111
399,-0.10733083815429659,0.05467238517965444,102.34974290074832,101.31357506374603
400,-0.10715000983928934,0.05456671764404464,102.2740163449693,101.4765402650625
401,-0.10696808491159233,0.05446294949732973,102.19731457714745,101.63940513376683
402,-0.10678508332132403,0.054361092118856355,102.11964008582522,101.80215293612824
403,-0.10660102513667097,0.05426115667843388,102.0409954366706,101.96476691620836
404,-0.10641593054168731,0.054163154135109526,101.96138327469929,102.12723029648521
405,-0.1062298198340812,0.05406709523596656,101.88080632653643,102.28952627849303
406,-0.106042713422989,0.05397299051494576,101.79926740271904,102.45163804347864
407,-0.10585463182673718,0.053880850291690235,101.71676940003674,102.61354875307566
408,-0.10566559567059228,0.0537906846704138,101.63331530391187,102.77524154999708
409,-0.10547562568449903,0.053702503538792905,101.54890819081704,102.93669955874796
